"campaignid","sample","family","genus","species","length","number","range"
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",144.40927,1,1664.22582
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",120.59229,1,2236.27391
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",124.44366,1,2103.39027
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.73634,1,2208.76016
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",113.15776,1,1228.43838
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",147.43122,1,1716.06774
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",129.34622,1,1570.31328
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",138.35128,1,2427.23094
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",130.89213,1,2487.12677
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",134.79129,1,1381.70361
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",132.72689,1,2464.56163
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",136.80218,1,1858.36683
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",142.23174,1,2372.27029
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",135.13604,1,1325.65507
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",112.75483,1,2287.61161
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",116.88919,1,2334.06765
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",117.87909,1,2228.46481
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",122.47199,1,1572.37636
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",101.86115,1,2074.20447
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",139.48077,1,1590.33497
"2021-05_Abrolhos_BOSS","npz9.43","Labridae","Bodianus","solatus",259.31242,1,3165.84453
"2021-05_Abrolhos_BOSS","npz9.43","Labridae","Bodianus","solatus",319.73184,1,3267.8651
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",98.09257,1,2589.46293
"2021-05_Abrolhos_BOSS","npz9.43","Labridae","Labroides","dimidiatus",75.11362,1,1265.49056
"2021-05_Abrolhos_BOSS","npz9.43","Scaridae","Scarus","ghobban",239.50017,1,2252.04569
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",294.5186,1,2809.58773
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",270.5439,1,3707.52354
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",251.06915,1,3104.80956
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",270.51564,1,2955.8502
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",289.44677,1,3508.07567
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",278.73573,1,3228.89551
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",197.03946,1,3322.77616
"2021-05_Abrolhos_BOSS","npz9.43","Lutjanidae","Lutjanus","sp10",225.72586,1,3036.15812
"2021-05_Abrolhos_BOSS","npz9.43","Labridae","Choerodon","rubescens",572.94782,1,3872.00212
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",430.5633,1,3508.40568
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",364.41801,1,3814.70287
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",427.96209,1,4518.98335
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",413.35939,1,4905.95714
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",315.7674,1,2526.14839
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",328.91512,1,3236.07949
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",401.14425,1,4863.82198
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",537.18806,1,6059.89619
"2021-05_Abrolhos_BOSS","npz9.7","Blenniidae","Unknown","spp",51.19615,1,1508.56047
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",624.54384,1,3706.9407
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",636.69024,1,3420.65198
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",627.38418,1,2813.01551
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",615.23688,1,4170.5133
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",619.16091,1,3678.56169
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",651.87274,1,3511.76919
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",626.51151,1,3174.90936
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",736.81468,1,3650.23351
"2021-05_Abrolhos_BOSS","npz9.41","Lethrinidae","Gymnocranius","spp",561.73167,1,3253.87817
"2021-05_Abrolhos_BOSS","npz9.44","Labridae","Coris","auricularis",303.67428,1,3657.0135
"2021-05_Abrolhos_BOSS","npz9.44","Lethrinidae","Lethrinus","miniatus",463.8674,1,4310.06348
"2021-05_Abrolhos_BOSS","npz9.44","Labridae","Pseudojuloides","elongatus",66.38906,1,1346.81801
"2021-05_Abrolhos_BOSS","npz9.22","Labridae","Unknown","spp",82.97946,1,2106.77416
"2021-05_Abrolhos_BOSS","npz9.6","Carangidae","Decapterus","spp",326.11243,1,3188.08349
"2021-05_Abrolhos_BOSS","npz9.6","Carangidae","Decapterus","spp",302.19081,1,3268.50491
"2021-05_Abrolhos_BOSS","npz9.6","Lethrinidae","Gymnocranius","spp",605.98308,1,3450.69927
"2021-05_Abrolhos_BOSS","npz9.4","Lethrinidae","Lethrinus","miniatus",335.54536,1,1605.26385
"2021-05_Abrolhos_BOSS","npz9.4","Monacanthidae","Eubalichthys","caeruleoguttatus",415.00934,1,2093.18156
"2021-05_Abrolhos_BOSS","npz9.42","Labridae","Unknown","spp",42.55162,1,1604.38667
"2021-05_Abrolhos_BOSS","npz9.17","Mullidae","Parupeneus","spilurus",311.3782,1,3411.45821
"2021-05_Abrolhos_BOSS","npz9.17","Apogonidae","Unknown","sp10",88.249,1,1399.29766
"2021-05_Abrolhos_BOSS","npz9.17","Apogonidae","Unknown","sp10",71.79769,1,1635.05337
"2021-05_Abrolhos_BOSS","npz9.17","Labridae","Unknown","spp",52.72244,1,1447.11629
"2021-05_Abrolhos_BOSS","npz9.17","Chaetodontidae","Chaetodon","assarius",58.18544,1,1570.64861
"2021-05_Abrolhos_BOSS","npz6.34","Cirrhitidae","Paracirrhites","forsteri",NA,1,1586.36547
"2021-05_Abrolhos_BOSS","npz6.34","Scaridae","Scarus","sp3",NA,4,3690.05353
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",NA,1,3367.33018
"2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","spp",NA,1,1896.0889
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",NA,1,3883.53937
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",NA,1,4007.80622
"2021-05_Abrolhos_BOSS","npz6.19","SUS","SUS","sus",NA,3,2342.01057
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",NA,1,1766.35396
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Unknown","spp",NA,1,2912.20598
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Unknown","spp",NA,1,2493.4281
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",NA,9,1602.44443
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",NA,1,1284.50297
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",NA,1,1655.79834
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,1,4472.97729
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,1,2896.54673
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,1,1061.45214
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,1,3180.6568
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,2,2018.72041
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",NA,1,3856.23564
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",NA,3,3834.39852
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",NA,1,4724.73948
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",NA,1,3130.275
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",NA,1,4041.39977
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",NA,1,4492.04575
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",NA,1,3196.38909
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Coris","auricularis",NA,1,3032.94402
"2021-05_Abrolhos_BOSS","npz6.33","Labridae","Austrolabrus","maculatus",NA,1,1214.27779
"2021-05_Abrolhos_BOSS","npz6.29","Labridae","Coris","auricularis",NA,1,3186.89825
"2021-05_Abrolhos_BOSS","npz6.29","Labridae","Coris","auricularis",NA,1,3892.95797
"2021-05_Abrolhos_BOSS","npz6.29","Labridae","Coris","auricularis",NA,1,3868.5044
"2021-05_Abrolhos_BOSS","npz6.11","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,6049.2944
"2021-05_Abrolhos_BOSS","npz6.11","Lethrinidae","Lethrinus","miniatus",NA,1,5944.35893
"2021-05_Abrolhos_BOSS","npz6.11","Lethrinidae","Lethrinus","miniatus",NA,1,4782.99304
"2021-05_Abrolhos_BOSS","npz6.11","Ginglymostomatidae","Nebrius","ferrugineus",NA,1,7119.02854
"2021-05_Abrolhos_BOSS","npz6.11","Echeneidae","Unknown","spp",NA,1,7067.41243
"2021-05_Abrolhos_BOSS","npz6.11","Carangidae","Unknown","sp10",NA,1,6805.93413
"2021-05_Abrolhos_BOSS","npz6.11","Labridae","Coris","auricularis",NA,1,3342.89091
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,2404.51071
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1436.27786
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1932.79254
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1731.73649
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1644.29574
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1666.76719
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1732.79813
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1899.52427
"2021-05_Abrolhos_BOSS","npz6.26","Pomacentridae","Chromis","spp",NA,1,1396.9335
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",NA,4,1933.07221
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",NA,1,2055.05377
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",NA,1,1788.86943
"2021-05_Abrolhos_BOSS","npz6.26","Labridae","Coris","auricularis",NA,1,3483.02005
"2021-05_Abrolhos_BOSS","npz6.20","Scaridae","Scarus","spp",NA,1,3917.07354
"2021-05_Abrolhos_BOSS","npz6.20","Pomacentridae","Chromis","spp",NA,48,1216.46435
"2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",NA,1,1872.82946
"2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",NA,1,1487.2995
"2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",NA,1,1684.45013
"2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",NA,1,1788.97781
"2021-05_Abrolhos_BOSS","npz6.20","Serranidae","Pseudanthias","spp",NA,1,1268.26913
"2021-05_Abrolhos_BOSS","npz6.6","Platycephalidae","Platycephalus","spp",NA,1,1982.85089
"2021-05_Abrolhos_BOSS","npz6.21","Labridae","Coris","auricularis",NA,1,3063.56066
"2021-05_Abrolhos_BOSS","npz6.31","SUS","SUS","sus",NA,1,2539.58151
"2021-05_Abrolhos_BOSS","npz6.15","SUS","SUS","sus",NA,1,1956.04878
"2021-05_Abrolhos_BOSS","npz6.1","SUS","SUS","sus",NA,1,2931.81125
"2021-05_Abrolhos_BOSS","npz6.1","Labridae","Unknown","spp",NA,1,2146.23811
"2021-05_Abrolhos_BOSS","npz6.42","Nemipteridae","Pentapodus","nagasakiensis",NA,1,3986.51749
"2021-05_Abrolhos_BOSS","npz6.42","Labridae","Unknown","spp",NA,1,1624.75051
"2021-05_Abrolhos_BOSS","npz6.50","Pomacentridae","Chromis","spp",NA,55,1263.63506
"2021-05_Abrolhos_BOSS","npz6.50","Scaridae","Scarus","sp3",NA,1,3656.71654
"2021-05_Abrolhos_BOSS","npz6.50","Lethrinidae","Lethrinus","miniatus",NA,1,3308.64079
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",NA,1,2532.40176
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",NA,1,3071.82872
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",NA,1,3334.16529
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",NA,1,1276.75073
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Coris","auricularis",NA,1,3565.0594
"2021-05_Abrolhos_BOSS","npz6.50","Labridae","Anampses","geographicus",NA,1,2061.74335
"2021-05_Abrolhos_BOSS","npz6.45","Labridae","Unknown","spp",NA,1,2871.51938
"2021-05_Abrolhos_BOSS","npz6.46","Labridae","Unknown","spp",NA,1,3086.44208
"2021-05_Abrolhos_BOSS","npz6.46","SUS","SUS","sus",NA,1,2532.39529
"2021-05_Abrolhos_BOSS","npz6.46","Lethrinidae","Lethrinus","miniatus",NA,1,3492.45237
"2021-05_Abrolhos_BOSS","npz6.24","SUS","SUS","sus",NA,1,2098.79712
"2021-05_Abrolhos_BOSS","npz6.24","Nemipteridae","Pentapodus","nagasakiensis",NA,1,3486.66027
"2021-05_Abrolhos_BOSS","npz6.18","SUS","SUS","sus",NA,1,1959.8948
"2021-05_Abrolhos_BOSS","npz6.18","Labridae","Anampses","geographicus",NA,1,2404.1412
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,2046.96593
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1166.8037
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,2200.34661
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1687.71302
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1036.00126
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,686.6893
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1822.68368
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1541.57913
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,1638.55144
"2021-05_Abrolhos_BOSS","npz6.18","Pomacentridae","Chromis","spp",NA,1,2436.89081
"2021-05_Abrolhos_BOSS","npz6.49","Labridae","Unknown","spp",NA,1,1927.39029
"2021-05_Abrolhos_BOSS","npz6.38","Pomacentridae","Chromis","spp",NA,73,558.55798
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",NA,1,1169.99457
"2021-05_Abrolhos_BOSS","npz6.38","Labridae","Coris","auricularis",NA,1,3279.41533
"2021-05_Abrolhos_BOSS","npz6.39","Pomacentridae","Chromis","spp",NA,28,1302.37547
"2021-05_Abrolhos_BOSS","npz6.39","Lethrinidae","Lethrinus","miniatus",NA,1,4584.17169
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",NA,1,1448.48729
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",NA,1,1668.78264
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",NA,1,2576.79706
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Coris","auricularis",NA,1,1881.50366
"2021-05_Abrolhos_BOSS","npz6.39","Labridae","Anampses","geographicus",NA,1,1809.67136
"2021-05_Abrolhos_BOSS","npz6.40","Lethrinidae","Lethrinus","spp",NA,1,5091.55208
"2021-05_Abrolhos_BOSS","npz6.40","Lethrinidae","Lethrinus","spp",NA,1,7816.23028
"2021-05_Abrolhos_BOSS","npz6.40","Labridae","Coris","auricularis",NA,1,2924.09794
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",NA,1,4019.15105
"2021-05_Abrolhos_BOSS","npz6.28","Labridae","Coris","auricularis",NA,1,3641.73793
"2021-05_Abrolhos_BOSS","npz6.43","Serranidae","Epinephelus","rivulatus",NA,1,1883.55116
"2021-05_Abrolhos_BOSS","npz6.43","Lethrinidae","Lethrinus","spp",NA,1,3465.65591
"2021-05_Abrolhos_BOSS","npz6.43","Lethrinidae","Lethrinus","spp",NA,1,6796.74541
"2021-05_Abrolhos_BOSS","npz6.43","Sparidae","Chrysophrys","auratus",NA,1,2104.48843
"2021-05_Abrolhos_BOSS","npz6.43","Sparidae","Chrysophrys","auratus",NA,1,3185.4669
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",NA,1,2083.04801
"2021-05_Abrolhos_BOSS","npz6.43","Labridae","Coris","auricularis",NA,1,1823.43623
"2021-05_Abrolhos_BOSS","npz6.43","Pomacentridae","Chromis","spp",NA,48,1872.47123
"2021-05_Abrolhos_BOSS","npz6.8","SUS","SUS","sus",NA,1,1828.45335
"2021-05_Abrolhos_BOSS","npz6.8","Labridae","Unknown","spp",NA,1,2616.97316
"2021-05_Abrolhos_BOSS","npz6.8","Chaetodontidae","Chaetodon","assarius",NA,1,1788.60443
"2021-05_Abrolhos_BOSS","npz6.30","SUS","SUS","sus",NA,1,1963.37506
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Scorpis","georgiana",NA,1,4220.17571
"2021-05_Abrolhos_BOSS","npz6.2","SUS","SUS","sus",NA,1,2428.48463
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1723.49997
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,9,1471.09073
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1996.80527
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,3025.29535
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1933.7101
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,2194.24285
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,2397.19421
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1827.08464
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,2041.23238
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1846.91565
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1886.24841
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,2242.72883
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,1355.23197
"2021-05_Abrolhos_BOSS","npz6.2","Scorpididae","Neatypus","obliquus",NA,1,2370.86719
"2021-05_Abrolhos_BOSS","npz6.2","Lutjanidae","Lutjanus","sp10",NA,1,2562.03602
"2021-05_Abrolhos_BOSS","npz6.3","SUS","SUS","sus",NA,1,1252.79721
"2021-05_Abrolhos_BOSS","npz9.24","Lethrinidae","Lethrinus","miniatus",NA,1,2804.4985
"2021-05_Abrolhos_BOSS","npz9.24","SUS","SUS","sus",NA,1,2921.05755
"2021-05_Abrolhos_BOSS","npz9.48","Lethrinidae","Lethrinus","miniatus",NA,1,4301.94861
"2021-05_Abrolhos_BOSS","npz9.47","Labridae","Bodianus","bilunulatus",NA,1,4720.3332
"2021-05_Abrolhos_BOSS","npz9.47","Chaetodontidae","Chaetodon","assarius",NA,4,4964.42153
"2021-05_Abrolhos_BOSS","npz9.45","Pomacentridae","Chromis","spp",NA,25,3292.16097
"2021-05_Abrolhos_BOSS","npz9.45","Lethrinidae","Gymnocranius","spp",NA,1,5954.56218
"2021-05_Abrolhos_BOSS","npz9.45","Lethrinidae","Unknown","spp",NA,1,7066.60459
"2021-05_Abrolhos_BOSS","npz9.43","Pomacentridae","Chromis","spp",NA,88,3312.06274
"2021-05_Abrolhos_BOSS","npz9.43","Lethrinidae","Lethrinus","miniatus",NA,1,5189.73064
"2021-05_Abrolhos_BOSS","npz9.43","Lethrinidae","Lethrinus","miniatus",NA,1,4814.93335
"2021-05_Abrolhos_BOSS","npz9.43","Mullidae","Parupeneus","spilurus",NA,1,2747.78406
"2021-05_Abrolhos_BOSS","npz9.43","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,7537.03951
"2021-05_Abrolhos_BOSS","npz9.43","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,7562.33043
"2021-05_Abrolhos_BOSS","npz9.43","Serranidae","Caprodon","schlegelii",NA,1,5516.69095
"2021-05_Abrolhos_BOSS","npz9.43","Chaetodontidae","Chaetodon","assarius",NA,17,3048.20687
"2021-05_Abrolhos_BOSS","npz9.5","Lethrinidae","Lethrinus","miniatus",NA,3,5945.83709
"2021-05_Abrolhos_BOSS","npz9.5","Labridae","Unknown","spp",NA,1,1453.77045
"2021-05_Abrolhos_BOSS","npz9.16","Carcharhinidae","Carcharhinus","plumbeus",NA,1,5244.08357
"2021-05_Abrolhos_BOSS","npz9.16","Carangidae","Unknown","sp10",NA,2,5033.36512
"2021-05_Abrolhos_BOSS","npz9.8","Pinguipedidae","Parapercis","spp",NA,1,2296.09377
"2021-05_Abrolhos_BOSS","npz9.8","Pinguipedidae","Parapercis","spp",NA,1,2357.91347
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",NA,1,3195.86664
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",NA,1,3319.48174
"2021-05_Abrolhos_BOSS","npz9.27","Carangidae","Seriola","dumerili",NA,1,3382.91336
"2021-05_Abrolhos_BOSS","npz9.44","Labridae","Choerodon","rubescens",NA,1,6736.59154
"2021-05_Abrolhos_BOSS","npz9.22","Sparidae","Chrysophrys","auratus",NA,1,5046.70609
"2021-05_Abrolhos_BOSS","npz9.17","Ostraciidae","Unknown","spp",NA,1,2356.63375
"2021-05_Abrolhos_BOSS","npz9.17","SUS","SUS","sus",NA,1,2606.60659
"2021-05_Abrolhos_BOSS","npz9.25","Pinguipedidae","Parapercis","spp",NA,1,2863.18311
"2021-05_Abrolhos_BOSS","npz9.1","SUS","SUS","sus",NA,1,1304.25244
"2021-05_Abrolhos_BOSS","npz9.23","Pinguipedidae","Parapercis","spp",NA,1,1913.9225
